,id,dist,task
7878,55383,16.40434336467778,524
7879,55384,16.404731404391107,524
7880,55385,16.40708243335489,524
7881,55387,16.407049649467574,524
7882,55388,16.406960841275808,524
7883,55392,16.40657373631662,524
7884,55395,16.406524577071853,524
7885,55396,16.40645599503652,524
7886,55398,16.40630268687304,525
7887,55402,16.406061814132062,525
7888,55405,16.405992620504694,525
7889,55407,16.405833371124388,525
7890,55411,16.40574328277323,525
7891,55412,16.405590028730547,525
7892,55413,16.405461523906133,525
7893,55414,16.405359107207335,525
7894,55415,16.405211594731867,525
7895,55417,16.405121536572928,525
7896,55418,16.405038215112967,525
7897,55419,16.404797461892564,525
7898,55420,16.404556725381873,525
7899,55421,16.40444840465158,525
7900,55424,16.40429523530215,525
7901,55425,16.404192861792158,525
7902,55426,16.40412703813853,525
7903,55429,16.403866472662152,525
7904,55432,16.403802794595705,525
7905,55436,16.403733718631997,525
7906,55437,16.403493725839027,526
7907,55438,16.403449193853284,526
7908,55439,16.40379025538649,527
7909,55441,16.403911796164355,527
7910,55442,16.403601104471388,527
7911,55443,16.403533995561542,527
7912,55447,16.403490327654172,527
7913,55448,16.403277427907035,527
7914,55449,16.40356272598099,527
7915,55451,16.405636655860533,527
7916,55452,16.405624123046124,527
7917,55453,16.405568223640376,527
7918,55454,16.405628000062542,527
7919,55456,16.405764142204582,527
7920,55457,16.405711465584044,527
7921,55461,16.40604682057694,527
7922,55463,16.40601127357964,527
7923,55466,16.405891599523905,527
7924,55467,16.406839509479017,527
7925,55468,16.406594099329332,527
7926,55471,16.407549687270432,527
7927,55472,16.407437155882192,528
7928,55474,16.4072116130083,528
7929,55475,16.406969357426785,528
7930,55476,16.406727122652033,528
7931,55478,16.406559902203217,528
7932,55479,16.406317704328004,528
7933,55480,16.406701456593535,528
7934,55481,16.406629505279273,528
7935,55483,16.406447296901785,528
7936,55484,16.40624996515967,528
7937,55485,16.40612975134606,528
7938,55487,16.405833445742946,528
7939,55488,16.405567043636747,528
7940,55489,16.40514597407172,528
7941,55491,16.404412555494073,528
7942,55492,16.404144543619342,528
7943,55493,16.40481050683419,528
7944,55494,16.404585345145996,528
7945,55496,16.404331942940413,528
7946,55498,16.404158359917716,529
7947,55499,16.403934943427252,529
7948,55500,16.403778681973,529
7949,55502,16.403567674929082,529
7950,55504,16.403404062395744,529
7951,55505,16.403233756447378,529
7952,55509,16.402991009595222,529
7953,55510,16.40284180711042,529
7954,55511,16.402650611668907,529
7955,55512,16.402448260423093,529
7956,55514,16.40233809884966,529
7957,55515,16.40214736668608,529
7958,55517,16.4019385991483,529
7959,55521,16.4017651575429,529
7960,55522,16.401554298847863,529
7961,55527,16.401343455179653,529
7962,55530,16.401195224446983,529
7963,55531,16.40102182441923,529
7964,55536,16.400824044599286,529
7965,55538,16.400751740738514,530
7966,55541,16.40080322626433,530
7967,55543,16.400654121908687,530
7968,55545,16.400608892389123,530
7969,55548,16.400565661602574,530
7970,55553,16.4004390834342,530
7971,55554,16.400449732814636,530
7972,55559,16.400407856665925,530
7973,55561,16.400382015132607,530
7974,55562,16.400527191005484,530
7975,55563,16.400456176462406,530
7976,55564,16.40050887726034,530
7977,55565,16.400483703379027,530
7978,55568,16.400542402444593,530
7979,55569,16.400526805512992,530
7980,55572,16.400475716703305,530
7981,55574,16.40042730812564,530
7982,55575,16.400426165114514,530
7983,55576,16.40030993286456,530
7984,55578,16.400160355495455,531
7985,55579,16.399945846197642,531
7986,55580,16.399835986734384,531
7987,55582,16.399509331103662,531
7988,55583,16.399404943571373,531
7989,55584,16.399189751377744,531
7990,55586,16.399085939680024,531
7991,55588,16.398976131980035,531
7992,55590,16.398871776743192,531
7993,55591,16.398755533817077,531
7994,55592,16.39852515834428,531
7995,55593,16.39832303873784,531
7996,55594,16.398062730627306,531
7997,55596,16.397831321417993,531
7998,55597,16.397507537844817,531
7999,55598,16.397397812895914,531
8000,55599,16.397299534919902,531
8001,55602,16.397084602208107,531
8002,55603,16.396870248134533,531
8003,55610,16.396648265049947,531
8004,55616,16.395936109022117,532
8005,55619,16.396401263505535,532
8006,55620,16.39655983075602,532
8007,55621,16.396078000463945,532
8008,55622,16.393784067929197,532
8009,55624,16.393725673784516,532
8010,55625,16.39431773632154,532
8011,55626,16.39445519656233,532
8012,55627,16.395683991476602,532
8013,55628,16.39581483141486,532
8014,55632,16.398148691711867,532
8015,55633,16.400799213409247,532
8016,55634,16.402169244937173,532
8017,55635,16.400939546890758,532
8018,55637,16.402341017077013,532
8019,55638,16.404570315285856,532
8020,55640,16.405207035189765,532
8021,55642,0.0,532
8022,55644,16.4048687245356,532
8023,55647,16.40536577121155,1215
8024,55648,16.405156211252336,533
8025,55649,16.404948983114032,533
8026,55651,16.404787071890574,533
8027,55653,16.40462124826605,533
8028,55654,16.40450276432246,533
8029,55655,16.404376460895623,533
8030,55657,16.404179483908944,533
8031,55659,16.40389012164843,533
8032,55660,16.403933653004284,533
8033,55664,16.40375157672764,533
8034,55666,16.403650262400905,533
8035,55668,16.403391939204298,533
8036,55669,16.403479365654054,533
8037,55671,16.403311124147564,533
8038,55676,16.4031486885615,533
8039,55678,16.402976039378856,533
8040,55679,16.40297862595841,533
8041,55680,16.40318133791646,533
8042,55681,16.402946471279822,533
8043,55683,16.402668053967933,533
8044,55686,16.402364210167462,534
8045,55689,16.402329748609745,534
8046,55690,16.402010859257494,534
8047,55692,16.40164299502901,534
8048,55694,16.40177589763458,534
8049,55695,16.40180658797419,534
8050,55699,16.401445276819487,534
8051,55701,16.402146879089216,534
8052,55703,16.402636333251287,534
8053,55704,16.40210912198286,534
8054,55705,16.40193581028817,534
8055,55706,16.401828253383943,534
8056,55709,16.401374236153373,534
8057,55710,16.401058268589843,534
8058,55712,16.401192410552706,534
8059,55713,16.400973221558047,534
8060,55714,16.400634895152685,534
8061,55715,16.399770355904376,534
8062,55716,16.399432615228395,534
8063,55717,16.399683869776762,534
8064,55718,16.399755793988117,535
8065,55721,16.399268459294664,535
8066,55722,16.399205665193644,535
8067,55726,16.39871876207369,535
8068,55727,16.398660831375373,535
8069,55729,16.39853853438636,536
8070,55734,16.39841668532101,536
8071,55737,16.398294846684333,536
8072,55739,16.398180267117258,536
8073,55740,16.39805801275458,536
8074,55742,16.397935769122114,536
8075,55749,16.397659574117966,536
8076,55750,16.397537362183495,536
8077,55751,16.397376085299168,536
8078,55759,16.397232062400903,536
8079,55760,16.39708805166657,536
8080,55765,16.396944053094636,536
8081,55766,16.396821897615684,536
8082,55768,16.39628991653765,537
8083,55769,16.39688769688912,537
8084,55772,16.39665659657047,537
8085,55775,16.396729395344046,537
8086,55777,16.396804860520756,537
8087,55778,16.39670215276747,537
8088,55781,16.39690101266294,537
8089,55786,16.398137434029103,537
8090,55787,16.397918116903302,537
8091,55793,16.40458780287535,537
8092,55795,16.404373261566988,537
8093,55796,16.40440864842754,537
8094,55797,16.404971957629723,537
8095,55798,16.40491836618659,537
8096,55799,16.404856121891743,537
8097,55801,16.40438242548352,537
8098,55802,16.40461962861359,537
8099,55803,16.40448878977175,537
8100,55804,16.405212910302154,537
8101,55807,16.405295472532657,537
8102,55810,16.40533331440034,538
8103,55811,16.405340521600845,538
8104,55814,16.405246111478505,538
8105,55815,16.40522646694744,538
8106,55816,16.40515029145382,538
8107,55818,16.405152406383536,538
8108,55821,16.405079813949424,538
8109,55822,16.40507599859379,538
8110,55826,16.40496832705151,538
8111,55830,16.40457413206166,538
8112,55832,16.4048543223029,538
8113,55833,16.405128896388455,538
8114,55838,16.405067933158815,538
8115,55840,16.404936675015414,538
8116,55841,16.404659271344308,538
8117,55843,16.404566874744585,538
8118,55844,16.4045202018411,538
8119,55845,16.404806716637754,538
8120,55846,16.405197406424158,538
8121,55847,16.404995887574803,538
8122,55849,16.408291799810236,539
8123,55851,16.40810831589847,539
8124,55855,16.40782273369873,539
8125,55857,16.407599691432903,539
8126,55858,16.408260431144907,539
8127,55863,16.408238571648116,539
8128,55866,16.407992540745795,539
8129,55867,16.407742188606864,539
8130,55870,16.40806705309514,539
8131,55872,16.411358767382435,539
8132,55874,16.41119635501961,539
8133,55876,16.411090066079463,539
8134,55878,16.411060465891254,539
8135,55879,16.4109741343732,539
8136,55880,16.410770839809945,539
8137,55881,16.41098305136417,539
8138,55883,16.411354968220436,539
8139,55885,16.41116957931198,539
8140,55886,16.410829685957395,539
8141,55887,16.411503772286146,539
8142,55888,16.41123429215036,540
8143,55889,16.4110199045305,540
8144,55892,16.41049109377108,540
8145,55894,16.410288708429125,540
8146,55904,16.410549994779977,540
8147,55905,16.410357861724812,540
8148,55906,16.411088045217124,540
8149,55907,16.4112943987252,540
8150,55909,16.411188719216266,540
8151,55910,16.4109654774022,540
8152,55913,16.41080842868989,540
8153,55914,16.410569017341544,540
8154,55917,16.410508015071212,540
8155,55919,16.410408129004427,540
8156,55923,16.41034196159383,540
8157,55924,16.409944999853348,540
8158,55925,16.410499206251362,540
8159,55926,16.41130874221685,540
8160,55927,16.41090044305447,540
8161,55929,16.41073774710467,540
8162,55944,16.410474510742734,542
8163,55948,16.410134446729643,542
8164,55949,16.409856619249396,542
8165,55950,16.409791358223018,542
8166,55951,16.409460851294284,542
8167,55955,16.412285089327757,542
8168,55957,16.411984974030023,542
8169,55958,16.41169179999935,542
8170,55959,16.411424046685433,542
8171,55961,16.411235505364004,542
8172,55967,16.41079556114166,542
8173,55969,16.410535658325482,542
8174,55973,16.410261372852613,542
8175,55975,16.40997487443996,542
8176,55976,16.410389911663096,542
8177,55977,16.410136705370228,542
8178,55978,16.409873777442513,542
8179,55979,16.409589438969647,542
8180,55980,16.409463119721586,542
8181,55983,16.409333206918504,542
8182,56017,16.409151287754764,544
8183,56018,16.408979293346516,544
8184,56022,16.408807514971876,544
8185,56023,16.40865670024916,544
8186,56024,16.408520498278428,544
8187,56025,16.40839437919527,544
8188,56028,16.408279623874023,544
8189,56033,16.4081422117092,544
8190,56035,16.407813191258246,544
8191,56037,16.40761993662867,544
8192,56039,16.40745818065265,544
8193,56041,16.407112516769185,544
8194,56042,16.406996603196514,544
8195,56043,16.406845956770525,544
8196,56045,16.4067338456284,544
8197,56046,16.40653687383329,544
8198,56047,16.406333836113234,544
8199,56048,16.406136370401036,544
8200,56049,16.406016917371556,544
8201,56055,16.405954196160252,545
8202,56056,16.40588251206475,545
8203,56057,16.405225622112038,545
8204,56058,16.40512948099431,545
8205,56060,16.40469747556519,545
8206,56064,16.40445965600956,545
8207,56065,16.4054458207548,545
8208,56068,16.407086208583294,545
8209,56069,16.407048999060724,545
8210,56070,16.406571233574752,545
8211,56073,16.4062445294991,545
8212,56078,16.405873423192244,545
8213,56080,16.406825649544935,545
8214,56081,16.406810352323106,545
8215,56082,16.40657095497519,545
8216,56087,16.40621791307446,545
8217,56088,16.406116342329902,545
8218,56090,16.406070295472432,546
8219,56097,16.40587710794992,546
8220,56098,16.40649825611923,546
8221,56099,16.406391331607452,546
8222,56100,16.40687489581979,546
8223,56101,16.406371377876532,546
8224,56102,16.406138611085048,546
8225,56103,16.406193217783827,546
8226,56105,16.40600023291825,546
8227,56106,16.40576810694131,546
8228,56109,16.407591758769485,546
8229,56114,16.407409922582897,546
8230,56116,16.407378547020844,546
8231,56117,16.40712908496644,546
8232,56120,16.406884288853135,546
8233,56121,16.406986468301557,546
8234,56122,16.406836505152118,546
8235,56124,16.40855191271537,546
8236,56127,16.408692001969705,546
8237,56128,16.408930164582614,546
8238,56140,16.408628712525083,549
8239,56160,16.407786254779072,550
8240,56163,16.407567820493515,550
8241,56164,16.40675598061423,550
8242,56166,16.405944304875636,550
8243,56167,16.40578934011244,550
8244,56169,16.40601428167436,550
8245,56175,16.405809233032212,550
8246,56177,16.40508880848106,550
8247,56178,16.40433774184792,550
8248,56179,16.404098128472597,550
8249,56180,16.40376519904876,550
8250,56181,16.403696592667107,550
8251,56183,16.402976750483706,550
8252,56184,16.402218300305965,550
8253,56185,16.40172876448136,550
8254,56187,16.401400162544764,550
8255,56190,16.40064206026472,550
8256,56191,16.40014479591349,550
8257,56195,16.39996101048367,550
8258,56197,16.399384158348848,550
8259,56199,16.399332221443014,551
8260,56200,16.399379084423362,551
8261,56201,16.399342935699725,551
8262,56202,16.399498344009093,551
8263,56207,16.399320683975787,551
8264,56211,16.399318144485516,551
8265,56215,16.39932066340525,551
8266,56218,16.3994153823363,551
8267,56219,16.399484758789292,551
8268,56220,16.39967670540048,551
8269,56224,16.399760010904693,551
8270,56225,16.39943547543218,551
8271,56226,16.39960078233784,551
8272,56227,16.399777113757295,551
8273,56229,16.399484393652838,551
8274,56231,16.399254608135468,551
8275,56232,16.39955592677888,551
8276,56233,16.399730932900052,551
8277,56234,16.399770001131756,551
8278,56238,16.399792443773446,551
8279,56239,16.399420338037835,552
8280,56240,16.39906238204715,552
8281,56241,16.398928446810665,552
8282,56245,16.39869589312455,552
8283,56246,16.397979190679585,552
8284,56247,16.39766391771469,552
8285,56249,16.397232959126548,552
8286,56253,16.397047748316204,552
8287,56255,16.396972082958392,552
8288,56258,16.396677445164084,552
8289,56259,16.39633296439149,552
8290,56260,16.396093101249456,552
8291,56261,16.395342325828405,552
8292,56267,16.394950705495646,552
8293,56268,16.39433584426649,552
8294,56269,16.394106791332,552
8295,56272,16.393614278132997,552
8296,56275,16.393541188734922,552
8297,56278,16.393239204931955,552
8298,56280,16.392593974692016,552
8299,56294,16.39236651831656,554
8300,56296,16.39193341458721,554
8301,56299,16.391827176213315,554
8302,56302,16.391623148588625,554
8303,56304,16.39158764067944,554
8304,56308,16.39143489161206,554
8305,56311,16.391234848970694,554
8306,56312,16.391245772892646,554
8307,56313,16.391083394786623,554
8308,56314,16.390783487460205,554
8309,56316,16.39063974445702,554
8310,56317,16.390782630624546,554
8311,56323,16.390674412255454,554
8312,56324,16.390541873289717,554
8313,56328,16.39034500074791,554
8314,56334,16.390211003552963,555
8315,56335,16.390021814561273,555
8316,56336,16.389801043384633,555
8317,56337,16.38951076847655,555
8318,56339,16.389411092480056,555
8319,56341,16.38986656445648,555
8320,56343,16.38890709460902,555
8321,56344,16.390651111865232,555
8322,56349,16.39022297769903,555
8323,56351,16.390283841339013,555
8324,56353,16.390025904111063,555
8325,56354,16.38968662873559,555
8326,56356,16.389533615938642,555
8327,56357,16.389434757162945,555
8328,56361,16.38899552688823,555
8329,56362,16.38873821970284,555
8330,56369,16.388604668506225,555
8331,56371,16.38715425618314,555
8332,56372,16.38645814808149,555
8333,56373,16.386324756289824,555
8334,56377,16.385996202872654,556
8335,56381,16.38602120483724,556
8336,56385,16.38596482822685,556
8337,56386,16.385951642333822,556
8338,56387,16.3856735851537,556
8339,56388,16.385917859858676,556
8340,56391,16.385651383859802,556
8341,56395,16.386130248588874,556
8342,56396,16.385981200015323,556
8343,56398,16.38686898670812,556
8344,56400,16.38679366220895,556
8345,56401,16.386813441643437,556
8346,56403,16.38740063009613,556
8347,56405,16.387456380400135,556
8348,56407,16.387534902814505,556
8349,56411,16.38738061384768,556
8350,56412,16.38792436179601,556
8351,56413,16.38794845257251,556
8352,56414,16.387519632620844,557
8353,56416,16.38737237278732,557
8354,56417,16.387253680348362,557
8355,56418,16.387552172323804,557
8356,56422,16.387355058470664,557
8357,56424,16.388542775380653,557
8358,56425,16.388418371627914,557
8359,56427,16.388221262983837,557
8360,56428,16.38806519316424,557
8361,56429,16.38808458137993,557
8362,56430,16.388052864595913,557
8363,56433,16.387953957054467,557
8364,56437,16.3877509322977,557
8365,56439,16.387575418282932,557
8366,56440,16.387516680594796,557
8367,56441,16.387374424681337,557
8368,56442,16.38721859753526,557
8369,56443,16.38702181154654,557
8370,56448,16.386879632733244,557
8371,56451,16.386752531069636,558
8372,56452,16.387557761741462,558
8373,56455,16.38797401500227,558
8374,56456,16.388057384159424,558
8375,56458,16.387559382753135,558
8376,56459,16.38744484979598,558
8377,56460,16.387438251318656,558
8378,56461,16.387368375342366,558
8379,56462,16.386442336147436,558
8380,56464,16.386774691594898,558
8381,56465,16.387303719155867,558
8382,56468,16.387100614634395,559
8383,56470,16.38696308696425,559
8384,56471,16.3868458936669,559
8385,56473,16.386657264288985,559
8386,56474,16.38629006150858,559
8387,56482,16.386474053441336,559
8388,56488,16.386351916212288,559
8389,56489,16.386245168742317,559
8390,56490,16.3859471550842,559
8391,56491,16.385846282052775,559
8392,56493,16.385498233529418,559
8393,56494,16.38521649484536,559
8394,56495,16.384894820697756,559
8395,56497,16.384781165356063,559
8396,56500,16.384468320488228,559
8397,56501,16.384240454914703,559
8398,56502,16.383934238571207,559
8399,56504,16.383779319004294,559
8400,56505,16.383604199428465,559
8401,56507,16.383490534137547,559
8402,56526,16.383474383762824,561
8403,56527,16.384064206318897,561
8404,56531,16.384648374121145,561
8405,56533,16.38545859549025,561
8406,56535,16.386268637171057,561
8407,56538,16.386651221286748,561
8408,56540,16.386518423564592,561
8409,56541,16.386909833408822,561
8410,56543,16.38694127819144,561
8411,56544,16.387502289301164,561
8412,56545,16.387839271295658,561
8413,56546,16.3884029797269,561
8414,56549,16.388228664176797,561
8415,56551,16.38863660944874,561
8416,56556,16.38902145201376,561
8417,56560,16.388538858791694,561
8418,56562,16.38856584956237,561
8419,56564,16.38832824490687,561
8420,56565,16.38829206295633,561
8421,56566,16.388421742032985,561
8422,56599,16.387944810845493,563
8423,56600,16.38901946067148,563
8424,56601,16.38880348092076,563
8425,56603,16.388426063279553,563
8426,56604,16.388305342240315,563
8427,56606,16.388046160144278,563
8428,56610,16.387671199680543,563
8429,56611,16.387425536722926,563
8430,56613,16.387268251006848,563
8431,56615,16.387042015248777,563
8432,56617,16.387140924484672,563
8433,56619,16.386857089900786,563
8434,56620,16.38659943356976,563
8435,56628,16.386548764256954,563
8436,56629,16.38714382491237,563
8437,56632,16.387397192791507,563
8438,56634,16.38720199392581,563
8439,56635,16.38715876020043,563
8440,56637,16.386769023421657,563
8441,56643,16.382395905965943,564
8442,56651,16.383611931651807,565
8443,56652,16.38332673623322,565
8444,56657,16.383441934876917,565
8445,56661,16.383644774855156,565
8446,56664,16.38362238347108,565
8447,56669,16.38404456002958,565
8448,56670,16.38511696431478,565
8449,56673,16.385039375865496,565
8450,56674,16.386436321232484,565
8451,56675,16.386353498789358,565
8452,56678,16.386293867875775,565
8453,56680,16.38614431696033,565
8454,56681,16.387745437382,565
8455,56683,16.387685086856767,565
8456,56684,16.388055694508676,565
8457,56686,16.388980126507235,565
8458,56687,16.390615984542347,565
8459,56688,16.392890202995613,565
8460,56689,16.393293337536804,565
8461,56690,16.394013310966887,565
8462,56699,16.394966106449615,566
8463,56701,16.395353168700726,566
8464,56714,16.39591550039775,566
8465,56718,16.39932669579543,566
8466,56719,16.398405381250296,566
8467,56723,16.398260266949304,567
8468,56725,16.398098605755713,567
8469,56726,16.39795951963735,567
8470,56728,16.3978204383163,567
8471,56729,16.397681361792326,567
8472,56731,16.397533513241207,567
8473,56732,16.397385670098405,567
8474,56734,16.39723783236363,567
8475,56737,16.397024643103485,567
8476,56738,16.396888125298496,567
8477,56739,16.396710162276438,567
8478,56740,16.396546931592795,567
8479,56741,16.396407905220947,567
8480,56742,16.396268883643216,567
8481,56745,16.396121093441824,567
8482,56746,16.395982081748105,567
8483,56750,16.39584224761672,567
8484,56751,16.395764926903404,567
8485,56752,16.395629707374184,567
8486,56753,16.395490715626085,567
8487,56755,16.39530371732453,568
8488,56756,16.395009854195514,569
8489,56757,16.394385521793197,569
8490,56763,16.3941321874228,569
8491,56765,16.39390464313895,569
8492,56767,16.393548858714524,569
8493,56768,16.393194764239357,569
8494,56771,16.3928115344575,569
8495,56773,16.392584030805725,569
8496,56775,16.39220534066136,569
8497,56776,16.39197093437527,569
8498,56777,16.391810502776497,569
8499,56778,16.3914447138999,569
8500,56779,16.39127616263897,569
8501,56780,16.391099410583607,569
8502,56798,16.39095301196582,571
8503,56799,16.390799474768645,571
8504,56804,16.390613005125292,571
8505,56805,16.390461171077707,571
8506,56808,16.390261835346962,571
8507,56810,16.390115500917066,571
8508,56811,16.390013748770567,571
8509,56813,16.389532514651798,571
8510,56815,16.389363619147094,571
8511,56818,16.389114456690546,571
8512,56819,16.38885347394515,571
8513,56823,16.388704256547783,571
8514,56824,16.388522562664214,571
8515,56825,16.388261626123803,571
8516,56826,16.3881600085122,571
8517,56830,16.388010838073033,571
8518,56831,16.38777631513068,571
8519,56833,16.38757724326864,571
8520,56834,16.387316392931382,571
8521,56835,16.387142075667793,571
8522,56839,16.387082663135146,572
8523,56841,16.387395506839717,572
8524,56842,16.387840754989956,572
8525,56843,16.38820989732105,572
8526,56845,16.388466052371534,572
8527,56847,16.388405996374008,572
8528,56848,16.389325520647578,572
8529,56849,16.389338960808434,572
8530,56850,16.390014846438493,572
8531,56851,16.38984936100034,572
8532,56855,16.39012352999,572
8533,56859,16.390010431367738,572
8534,56860,16.390447346802958,572
8535,56864,16.39045823332694,572
8536,56865,16.390662831277893,572
8537,56871,16.391030771181562,572
8538,56872,16.38991181056704,572
8539,56873,16.39086764015342,572
8540,56875,16.389334434214557,572
8541,56877,16.38984920067479,572
8542,56878,16.38954082096197,573
8543,56880,16.389342617745278,573
8544,56881,16.388979546924357,573
8545,56882,16.388800726517903,573
8546,56886,16.388562817793918,573
8547,56887,16.38843089701721,573
8548,56888,16.38828463127661,573
8549,56893,16.387889798033612,573
8550,56896,16.38775461508895,573
8551,56897,16.38762619779308,573
8552,56899,16.387320915976694,573
8553,56901,16.387216557712062,573
8554,56902,16.387033641236528,573
8555,56904,16.386822422348526,573
8556,56905,16.386707208598814,573
8557,56907,16.386562861813157,573
8558,56909,16.38640333762922,573
8559,56911,16.386257450388175,573
8560,56912,16.386108989775796,573
8561,56915,16.385862360669563,573
8562,56919,16.38574938193142,574
8563,56920,16.385540452705694,574
8564,56921,16.385224155529535,574
8565,56923,16.384925062846758,574
8566,56928,16.384598896481883,574
8567,56929,16.384282636312715,574
8568,56937,16.38438500924448,574
8569,56939,16.384227861413358,574
8570,56942,16.384089133146002,574
8571,56943,16.38404291981409,574
8572,56944,16.383727030861458,574
8573,56946,16.383589544613873,574
8574,56947,16.38296285260847,574
8575,56948,16.383188059195096,574
8576,56949,16.383028248844685,574
8577,56952,16.382677866501744,574
8578,56953,16.38281184965345,574
8579,56954,16.382625626146762,574
8580,56955,16.382303967460896,574
8581,56956,16.382087847337083,574
8582,56959,16.381466087538968,575
8583,56960,16.381025792357747,575
8584,56964,16.380326903102116,575
8585,56967,16.380104258065582,575
8586,56972,16.379882405281688,575
8587,56975,16.37959574258106,575
8588,56978,16.379154474148418,575
8589,56980,16.37880137868981,575
8590,56981,16.378733303239308,575
8591,56982,16.37825669078332,575
8592,56984,16.378036065355353,575
8593,56985,16.377345084488105,575
8594,56986,16.376866056971018,575
8595,56988,16.376245322296846,575
8596,56989,16.37593063446542,575
8597,56990,16.375534564181773,575
8598,56992,16.375315263231247,575
8599,56993,16.375096002576587,575
8600,56994,16.374546083258497,575
8601,56997,16.37392580161055,575
8602,57000,16.373635734633005,576
8603,57002,16.377365069262236,576
8604,57011,16.37679896502953,576
8605,57016,16.376796112200108,577
8606,57017,16.376551289671852,577
8607,57021,16.376209843704896,577
8608,57022,16.376002304972854,577
8609,57025,16.375692794524642,577
8610,57032,16.375604444194785,577
8611,57034,16.37718514533973,577
8612,57036,16.37683297752207,577
8613,57038,16.37657062176868,577
8614,57039,16.376276962094686,577
8615,57041,16.37589845061689,577
8616,57044,16.3757471854534,577
8617,57045,16.37556171747677,577
8618,57047,16.375106447171827,577
8619,57048,16.374780170674047,577
8620,57049,16.374621689282513,577
8621,57051,16.37440279186119,577
8622,57052,16.37411472723305,577
8623,57053,16.373905319109515,577
8624,57054,16.37360537692453,577
8625,57070,16.373659988865185,580
8626,57071,16.37350169316775,580
8627,57074,16.373480644225367,580
8628,57075,16.37410572239936,580
8629,57077,16.37424713163001,580
8630,57080,16.374097707997045,580
8631,57081,16.374743176569066,580
8632,57082,16.374550835244644,580
8633,57083,16.375177288558174,580
8634,57084,16.374756295454464,580
8635,57085,16.374517769419516,580
8636,57086,16.374368409151643,580
8637,57089,16.374304675917955,580
8638,57090,16.37471265076522,580
8639,57092,16.374620074844486,580
8640,57093,16.37511923186173,580
8641,57094,16.374885983113174,580
8642,57095,16.374727874718886,580
8643,57096,16.374784840443013,580
8644,57101,16.374534829273102,580
8645,57107,16.37440976071082,581
8646,57109,16.3745995662995,581
8647,57111,16.374340875957373,581
8648,57113,16.37401700907945,581
8649,57114,16.373723442260786,581
8650,57116,16.37343749839605,581
8651,57118,16.373008813903105,581
8652,57122,16.372886244705988,581
8653,57126,16.37264574589401,581
8654,57127,16.372437233716074,581
8655,57128,16.372024293679488,581
8656,57130,16.371793569178035,581
8657,57132,16.371446398627306,581
8658,57134,16.370972152883354,581
8659,57135,16.370592285582646,581
8660,57136,16.370391006993078,581
8661,57138,16.370158237313387,581
8662,57140,16.37013296150488,581
8663,57145,16.369886287563656,581
8664,57148,16.369646522082817,581
8665,57153,16.369291620059013,583
8666,57158,16.369220402398764,583
8667,57160,16.36821231911437,583
8668,57161,16.367907864129528,583
8669,57162,16.367937133201412,583
8670,57165,16.37089970215053,583
8671,57171,16.371504013194627,583
8672,57172,16.371172034882647,583
8673,57174,16.370846609128833,583
8674,57176,16.370989451631253,583
8675,57178,16.37184744699125,583
8676,57180,16.371870089025055,583
8677,57181,16.371633942385618,583
8678,57204,16.371507185160628,585
8679,57208,16.37128549014111,585
8680,57210,16.371181954536432,585
8681,57211,16.37102010040483,585
8682,57212,16.370850835715295,585
8683,57215,16.370822235850934,585
8684,57218,16.370702473061577,585
8685,57219,16.370486715615776,585
8686,57223,16.37036220639965,585
8687,57225,16.370161284548736,585
8688,57226,16.37004157483214,585
8689,57228,16.36993447007177,585
8690,57236,16.36989001650085,585
8691,57237,16.369748530769726,585
8692,57238,16.36984112700943,585
8693,57245,16.370039747448313,586
8694,57247,16.373335874691293,586
8695,57249,16.373147764493584,586
8696,57256,16.373063815852994,587
8697,57257,16.372846637474996,587
8698,57260,16.372698131537092,587
8699,57261,16.37226742190883,587
8700,57264,16.37236668840084,587
8701,57268,16.37228694409572,587
8702,57269,16.372209389285505,587
8703,57270,16.37200604953452,587
8704,57275,16.371885684188715,587
8705,57276,16.37156178654934,587
8706,57277,16.371363244629475,587
8707,57278,16.371314505246133,587
8708,57279,16.3712543814408,587
8709,57281,16.370987166584456,587
8710,57284,16.37082759535249,587
8711,57288,16.37061940241037,587
8712,57289,16.370331729097252,587
8713,57290,16.37042987288179,587
8714,57293,16.370211479500018,587
8715,57295,16.369967875555755,587
8716,57299,16.36981344430472,588
8717,57301,16.369183473038877,588
8718,57302,16.369032857791552,588
8719,57303,16.368883274056536,588
8720,57304,16.368240380524366,588
8721,57305,16.368214984782085,588
8722,57306,16.36806468309522,588
8723,57307,16.367949317512377,588
8724,57310,16.367961709560536,588
8725,57311,16.367843622271213,588
8726,57314,16.367978000238374,588
8727,57315,16.367802088437198,588
8728,57318,16.367645096527298,588
8729,57320,16.36788160813478,588
8730,57324,16.367908795896245,588
8731,57327,16.36753487585834,588
8732,57329,16.36738123871601,588
8733,57331,16.366995083923573,588
8734,57334,16.366823129320967,588
8735,57335,16.36672892800034,588
8736,57336,16.366602030515256,589
8737,57337,16.366479481113707,589
8738,57341,16.366344108299792,589
8739,57343,16.366224263422016,589
8740,57345,16.366100162590367,589
8741,57346,16.36594395630854,589
8742,57347,16.36582142848053,589
8743,57348,16.36567488202271,589
8744,57351,16.365552362943188,589
8745,57358,16.365429847854845,589
8746,57359,16.365287525633985,589
8747,57360,16.365167710082964,589
8748,57361,16.365045207183474,589
8749,57362,16.36492539782314,589
8750,57365,16.364805591267817,589
8751,57366,16.364685787517413,589
